case_name,case_url,version_tag,full_classname,classname,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,isAbstract,label
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.FlowedMessageUtils,FlowedMessageUtils,FALSE,FALSE,FALSE,TRUE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Iso2022JpToShiftJisInputStream$Charset,Iso2022JpToShiftJisInputStream$Charset,FALSE,FALSE,TRUE,FALSE,TRUE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Iso2022JpToShiftJisInputStream,Iso2022JpToShiftJisInputStream,FALSE,FALSE,FALSE,TRUE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.JisSupport,JisSupport,FALSE,FALSE,FALSE,TRUE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.ListHeaders,ListHeaders,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MessageExtractor,MessageExtractor,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MessageIdGenerator,MessageIdGenerator,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeBodyPart,MimeBodyPart,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeHeader$Field,MimeHeader$Field,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeHeader,MimeHeader,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeMessage$MimeMessageBuilder,MimeMessage$MimeMessageBuilder,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeMessage,MimeMessage,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeMessageHelper,MimeMessageHelper,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeMultipart,MimeMultipart,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.MimeUtility,MimeUtility,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.RawDataBody,RawDataBody,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.SizeAware,SizeAware,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.TextBody,TextBody,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$Alternative,Viewable$Alternative,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$Flowed,Viewable$Flowed,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$Html,Viewable$Html,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$MessageHeader,Viewable$MessageHeader,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$Text,Viewable$Text,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable$Textual,Viewable$Textual,FALSE,FALSE,TRUE,TRUE,FALSE,default,TRUE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.internet.Viewable,Viewable,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.helper.UrlEncodingHelper,UrlEncodingHelper,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.Base64$DecoderException,Base64$DecoderException,TRUE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.Base64$EncoderException,Base64$EncoderException,TRUE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.Base64,Base64,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.Base64OutputStream,Base64OutputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.CountingOutputStream,CountingOutputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.EOLConvertingOutputStream,EOLConvertingOutputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.FixedLengthInputStream,FixedLengthInputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.Hex,Hex,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.LineWrapOutputStream,LineWrapOutputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.PeekableInputStream,PeekableInputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.SignSafeOutputStream$State,SignSafeOutputStream$State,FALSE,FALSE,TRUE,FALSE,TRUE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.SignSafeOutputStream,SignSafeOutputStream,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.mail.filter.SmtpDataStuffing,SmtpDataStuffing,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$DeletePolicy,Account$DeletePolicy,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$Expunge,Account$Expunge,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$FolderMode,Account$FolderMode,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$MessageFormat,Account$MessageFormat,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$QuoteStyle,Account$QuoteStyle,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$Searchable,Account$Searchable,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$ShowPictures,Account$ShowPictures,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account$SortType,Account$SortType,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Account,Account,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.AccountStats,AccountStats,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.BaseAccount,BaseAccount,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Clock,Clock,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.EmailAddressValidator,EmailAddressValidator,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.FontSizes,FontSizes,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Globals,Globals,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Identity,Identity,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$ApplicationAware,K9$ApplicationAware,TRUE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$BACKGROUND_OPS,K9$BACKGROUND_OPS,FALSE,FALSE,FALSE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$Intents,K9$Intents,TRUE,FALSE,TRUE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$LockScreenNotificationVisibility,K9$LockScreenNotificationVisibility,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$NotificationHideSubject,K9$NotificationHideSubject,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$NotificationQuickDelete,K9$NotificationQuickDelete,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$SplitViewMode,K9$SplitViewMode,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9$Theme,K9$Theme,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.K9,K9,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.NotificationSetting,NotificationSetting,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.PRNGFixes$LinuxPRNGSecureRandom,PRNGFixes$LinuxPRNGSecureRandom,TRUE,FALSE,TRUE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.PRNGFixes$LinuxPRNGSecureRandomProvider,PRNGFixes$LinuxPRNGSecureRandomProvider,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.PRNGFixes,PRNGFixes,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Preferences,Preferences,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Throttle$MyTimerTask,Throttle$MyTimerTask,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.Throttle,Throttle,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.widget.list.MessageListRemoteViewFactory$MailItem,MessageListRemoteViewFactory$MailItem,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.widget.list.MessageListRemoteViewFactory,MessageListRemoteViewFactory,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.widget.list.MessageListWidgetProvider,MessageListWidgetProvider,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.widget.list.MessageListWidgetService,MessageListWidgetService,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ClientCertificateSpinner$OnClientCertificateChangedListener,ClientCertificateSpinner$OnClientCertificateChangedListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ClientCertificateSpinner,ClientCertificateSpinner,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ColorChip,ColorChip,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.CryptoModeSelector$CryptoModeSelectorState,CryptoModeSelector$CryptoModeSelectorState,FALSE,FALSE,TRUE,FALSE,TRUE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.CryptoModeSelector$CryptoStatusSelectedListener,CryptoModeSelector$CryptoStatusSelectedListener,FALSE,TRUE,TRUE,FALSE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.CryptoModeSelector,CryptoModeSelector,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.FoldableLinearLayout$SavedState,FoldableLinearLayout$SavedState,TRUE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.FoldableLinearLayout,FoldableLinearLayout,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.HighlightDialogFragment,HighlightDialogFragment,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.K9WebViewClient$LollipopWebViewClient,K9WebViewClient$LollipopWebViewClient,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.K9WebViewClient$PreLollipopWebViewClient,K9WebViewClient$PreLollipopWebViewClient,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.K9WebViewClient,K9WebViewClient,FALSE,FALSE,FALSE,TRUE,FALSE,default,TRUE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.LinearViewAnimator,LinearViewAnimator,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageCryptoDisplayStatus,MessageCryptoDisplayStatus,FALSE,FALSE,FALSE,FALSE,TRUE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageCryptoStatusView,MessageCryptoStatusView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageHeader$HeaderEntry,MessageHeader$HeaderEntry,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageHeader$OnLayoutChangedListener,MessageHeader$OnLayoutChangedListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageHeader$SavedState,MessageHeader$SavedState,TRUE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageHeader,MessageHeader,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageTitleView,MessageTitleView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageWebView$OnPageFinishedListener,MessageWebView$OnPageFinishedListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.MessageWebView,MessageWebView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.NonLockingScrollView$HierarchyTreeChangeListener,NonLockingScrollView$HierarchyTreeChangeListener,FALSE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.NonLockingScrollView,NonLockingScrollView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView$Recipient,RecipientSelectView$Recipient,TRUE,FALSE,TRUE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView$RecipientCryptoStatus,RecipientSelectView$RecipientCryptoStatus,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView$RecipientTokenSpan,RecipientSelectView$RecipientTokenSpan,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView$RecipientTokenViewHolder,RecipientSelectView$RecipientTokenViewHolder,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView$TokenListener,RecipientSelectView$TokenListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RecipientSelectView,RecipientSelectView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.RigidWebView,RigidWebView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ThemeUtils,ThemeUtils,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ToolableViewAnimator,ToolableViewAnimator,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ViewSwitcher$OnSwitchCompleteListener,ViewSwitcher$OnSwitchCompleteListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.view.ViewSwitcher,ViewSwitcher,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.ContactBadge$QueryHandler,ContactBadge$QueryHandler,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.ContactBadge,ContactBadge,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.EolConvertingEditText,EolConvertingEditText,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentController$IntentAndResolvedActivitiesCount,AttachmentController$IntentAndResolvedActivitiesCount,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentController$SaveAttachmentAsyncTask,AttachmentController$SaveAttachmentAsyncTask,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentController$ViewAttachmentAsyncTask,AttachmentController$ViewAttachmentAsyncTask,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentController,AttachmentController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentView,AttachmentView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.AttachmentViewCallback,AttachmentViewCallback,FALSE,TRUE,FALSE,FALSE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.CryptoInfoDialog$OnClickShowCryptoKeyListener,CryptoInfoDialog$OnClickShowCryptoKeyListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.CryptoInfoDialog,CryptoInfoDialog,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.DownloadImageTask,DownloadImageTask,FALSE,FALSE,FALSE,TRUE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.LockedAttachmentView,LockedAttachmentView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageContainerView$OnRenderingFinishedListener,MessageContainerView$OnRenderingFinishedListener,FALSE,TRUE,TRUE,FALSE,FALSE,default,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageContainerView$SavedState,MessageContainerView$SavedState,TRUE,FALSE,TRUE,TRUE,FALSE,default,FALSE,Information Holder
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageContainerView,MessageContainerView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageCryptoPresenter$MessageCryptoMvpView,MessageCryptoPresenter$MessageCryptoMvpView,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageCryptoPresenter,MessageCryptoPresenter,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageTopView,MessageTopView,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageViewFragment$MessageViewFragmentListener,MessageViewFragment$MessageViewFragmentListener,FALSE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
K-9 Mail,https://github.com/k9mail/k-9/,5.304,com.fsck.k9.ui.messageview.MessageViewFragment,MessageViewFragment,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
